,reportedDateTime,centerLong,centerLat,offense,cluster_no
350,2021/01/22 14:03:00+00,-93.24727,44.96773,AUTOTH  ,314
351,2021/01/22 17:27:00+00,-93.28052463,44.92595368,AUTOTH  ,320
352,2021/01/22 18:04:00+00,-93.29509939,44.95777856,TFMV    ,18
353,2021/01/22 19:43:00+00,-93.26867736,44.90375984,TFMV    ,387
354,2021/01/22 21:25:00+00,-93.2795086,44.97792701,ROBPAG  ,82
355,2021/01/22 21:30:00+00,-93.24474317,44.97553894,AUTOTH  ,256
356,2021/01/22 22:48:00+00,-93.24171983,44.9627471,ROBPER  ,230
357,2021/01/22 23:20:00+00,-93.28337089,45.01134943,DASLT2  ,374
358,2021/01/20 18:13:00+00,-93.2215529,44.98879202,TFMV    ,193
359,2021/01/20 20:06:00+00,-93.24258836,44.98191193,TFMV    ,351
360,2021/01/21 07:52:00+00,-93.25967709,44.96842321,TFMV    ,151
361,2021/01/22 13:12:00+00,-93.24510888,44.98485046,BURGD   ,404
362,2021/01/25 09:00:00+00,-93.29200498,44.94040713,ROBPER  ,2
363,2021/01/25 08:57:00+00,-93.26489,44.97246,ASLT2   ,126
364,2021/01/25 08:40:00+00,-93.28757164,45.04300202,ASLT2   ,20
365,2021/01/25 10:06:00+00,-93.2906235,44.95284484,BURGB   ,183
366,2021/01/25 11:32:00+00,-93.25550469,45.03509645,TMVP    ,49
367,2021/01/25 12:00:00+00,-93.268978,44.9582607,THEFT   ,188
368,2021/01/25 12:46:00+00,-93.28569151,44.92772992,TMVP    ,189
369,2021/01/25 11:51:00+00,-93.25820367,44.96002149,THEFT   ,282
370,2021/01/25 12:25:00+00,-93.26037191,44.96270936,TMVP    ,203
371,2021/01/25 14:00:00+00,-93.26136643,44.95195537,ASLT2   ,174
372,2021/01/25 15:02:00+00,-93.25239079,44.92958524,THEFT   ,392
373,2021/01/25 13:30:00+00,-93.30214193,45.00392809,AUTOTH  ,480
374,2021/01/25 13:55:00+00,-93.27275,44.96269,AUTOTH  ,44
375,2021/01/25 18:09:00+00,-93.20813866,44.96815725,ROBPER  ,196
376,2021/01/25 15:11:00+00,-93.24913117,44.9832206,TFMV    ,3
377,2021/01/25 20:44:00+00,-93.27760082,44.98816666,BURGD   ,211
378,2021/01/25 15:45:00+00,-93.27793595,44.9223453,AUTOTH  ,34
379,2021/01/25 16:50:00+00,-93.22883412,45.00363907,SHOPLF  ,84
380,2021/01/25 21:57:00+00,-93.31822531,45.05033436,TMVP    ,103
381,2021/01/25 22:19:00+00,-93.29062928,44.9511821,BURGB   ,183
382,2021/01/25 22:26:00+00,-93.25787887,44.8952189,AUTOTH  ,465
383,2021/01/25 17:33:00+00,-93.28804768,44.95463813,TFMV    ,361
384,2021/01/25 18:08:00+00,-93.25566927,44.98822671,TFMV    ,157
385,2021/01/25 18:48:00+00,-93.25630999,44.94921324,BURGB   ,30
386,2021/01/25 20:48:00+00,-93.27026144,44.91879565,ROBPAG  ,287
387,2021/01/25 22:42:00+00,-93.22294772,44.89993505,ASLT4   ,414
388,2021/01/25 19:15:00+00,-93.30084531,44.9474795,AUTOTH  ,290
389,2021/01/25 19:34:00+00,-93.22948565,44.99057214,AUTOTH  ,67
390,2021/01/25 19:50:00+00,-93.26753888,44.93326015,AUTOTH  ,10
391,2021/01/25 23:11:00+00,-93.28803,44.95913,CARJCK  ,324
392,2021/01/25 19:23:00+00,-93.29185677,44.95643482,AUTOTH  ,326
393,2021/01/25 19:28:00+00,-93.3087,44.91236,TFMV    ,110
394,2021/01/25 20:00:00+00,-93.26055709,44.95912104,CARJCK  ,113
395,2021/01/25 20:10:00+00,-93.23587074,44.99870262,AUTOTH  ,303
396,2021/01/25 21:22:00+00,-93.28540068,45.02849153,THEFT   ,206
397,2021/01/25 23:18:00+00,-93.25243,44.95554,ASLT2   ,60
398,2021/01/25 23:40:00+00,-93.27791653,44.93139645,BURGB   ,167
399,2021/01/26 03:39:00+00,-93.27292145,44.97390086,ASLT2   ,457
400,2021/01/26 03:35:00+00,-93.26773099,44.94582605,CARJCK  ,340
401,2021/01/26 06:42:00+00,-93.27970619,44.94383061,AUTOTH  ,493
402,2021/01/23 15:35:00+00,-93.21517983,44.98886834,TMVP    ,12
403,2021/01/23 17:47:00+00,-93.22568,44.96783,TMVP    ,228
404,2021/01/24 13:46:00+00,-93.22519727,44.96221518,TMVP    ,177
405,2021/01/24 19:43:00+00,-93.20758159,44.90630172,TMVP    ,396
406,2021/01/25 08:22:00+00,-93.22985572,44.96007251,TMVP    ,446
407,2021/01/25 08:33:00+00,-93.24731731,44.92422671,TMVP    ,344
408,2021/01/25 09:03:00+00,-93.30291133,45.00176498,TFMV    ,302
409,2021/01/25 09:06:00+00,-93.22730894,44.93231929,TBLDG   ,173
410,2021/01/25 10:21:00+00,-93.29200498,44.94040713,TMVP    ,2
411,2021/01/25 10:34:00+00,-93.22433331,44.90446041,THFTSW  ,421
412,2021/01/25 10:48:00+00,-93.31356318,44.92241541,TMVP    ,337
413,2021/01/25 11:07:00+00,-93.26548539,44.99618361,TFMV    ,342
414,2021/01/25 11:44:00+00,-93.24725145,44.97076328,THEFT   ,403
415,2021/01/25 11:57:00+00,-93.31927193,44.94839618,BIKETF  ,63
416,2021/01/25 12:16:00+00,-93.22055902,44.96552236,TMVP    ,308
417,2021/01/25 12:32:00+00,-93.27189562,44.98410735,THEFT   ,108
418,2021/01/25 13:31:00+00,-93.2830898,44.93137724,TMVP    ,189
419,2021/01/25 14:46:00+00,-93.31822014,44.91244302,THEFT   ,251
420,2021/01/25 16:02:00+00,-93.2880785,44.95099896,BIKETF  ,304
421,2021/01/25 16:28:00+00,-93.22811318,44.99146656,ONLTHT  ,67
422,2021/01/25 16:32:00+00,-93.28935105,44.95099621,TMVP    ,304
423,2021/01/25 18:00:00+00,-93.22054857,44.96949537,TMVP    ,29
424,2021/01/26 01:20:00+00,-93.24540988,44.98561927,THEFT   ,404
425,2021/01/16 10:31:00+00,-93.31472033,44.97265309,BURGD   ,171
426,2021/01/19 22:27:00+00,-93.23708765,44.96589283,ASLT4   ,186
427,2021/01/27 16:00:00+00,-93.23460894,44.96006873,THEFT   ,341
428,2021/01/27 12:58:00+00,-93.21501079,44.97089318,SHOPLF  ,245
429,2021/01/27 15:47:00+00,-93.24226637,44.9978076,AUTOTH  ,36
430,2021/01/27 18:14:00+00,-93.26388878,44.94395444,ASLT2   ,142
431,2021/01/27 20:21:00+00,-93.27529615,44.96574844,BURGB   ,383
432,2021/01/27 21:00:00+00,-93.24863475,44.93863851,ASLT2   ,368
433,2021/01/27 23:44:00+00,-93.24611332,44.94565003,CSCR    ,494
434,2021/01/28 03:23:00+00,-93.29509939,44.95777856,BURGB   ,18
435,2021/01/28 08:18:00+00,-93.23138225,45.00958273,AUTOTH  ,27
436,2021/01/28 07:45:00+00,-93.25091411,45.01037535,AUTOTH  ,202
437,2021/01/28 07:51:00+00,-93.26903,44.94835,AUTOTH  ,288
438,2021/01/28 07:52:00+00,-93.23025769,44.94045428,BURGD   ,497
439,2021/01/28 08:15:00+00,-93.24100093,45.00686185,AUTOTH  ,187
440,2021/01/28 09:00:00+00,-93.27977,44.9323,ROBPAG  ,167
441,2021/01/28 11:09:00+00,-93.2778187,44.96180077,BURGB   ,90
442,2021/01/28 10:50:00+00,-93.27793595,44.9223453,AUTOTH  ,34
443,2021/01/28 13:45:00+00,-93.22545685,44.92961535,TMVP    ,426
444,2021/01/28 13:48:00+00,-93.25246604,44.94382254,ROBPAG  ,389
445,2021/01/29 00:23:00+00,-93.26617,45.00854,BURGB   ,155
446,2021/01/28 18:44:00+00,-93.26002,44.95912,CARJCK  ,113
447,2021/01/28 18:53:00+00,-93.24724692,45.03032205,AUTOTH  ,75
448,2021/01/28 18:33:00+00,-93.2808366,44.96932761,TMVP    ,317
449,2021/01/28 20:00:00+00,-93.2626658,44.94748742,CSCR    ,467
450,2021/01/29 00:58:00+00,-93.26892027,44.92241917,ROBPAG  ,232
451,2021/01/28 20:01:00+00,-93.22315143,44.97365396,ROBPER  ,375
452,2021/01/28 20:00:00+00,-93.22293397,44.92239127,AUTOTH  ,218
453,2021/01/28 20:11:00+00,-93.25164959,44.97608833,AUTOTH  ,156
454,2021/01/28 20:14:00+00,-93.29340303,44.92047851,CARJCK  ,54
455,2021/01/28 21:02:00+00,-93.29571,44.95195,ROBPAG  ,419
456,2021/01/28 21:08:00+00,-93.30090963,44.9404251,ROBPAG  ,134
457,2021/01/28 21:58:00+00,-93.24610485,44.94383796,CARJCK  ,494
458,2021/01/28 21:51:00+00,-93.28437,44.93409000000001,AUTOTH  ,59
459,2021/01/28 23:13:00+00,-93.24488449,44.96774257,CARJCK  ,314
460,2021/01/28 21:55:00+00,-93.28084,44.96879000000001,AUTOTH  ,317
461,2021/01/28 23:16:00+00,-93.21146038,45.00119992,AUTOTH  ,95
462,2021/01/28 23:00:00+00,-93.20760142,44.90448348,AUTOTH  ,396
463,2021/01/28 18:00:00+00,-93.25164959,44.97608833,AUTOTH  ,156
464,2021/01/29 01:35:00+00,-93.21930819,44.97260866,ROBPAG  ,200
465,2021/01/29 01:47:00+00,-93.26249,44.93415,ASLT2   ,382
466,2021/01/29 03:51:00+00,-93.28949281,44.93679114,TMVP    ,176
467,2021/01/29 02:43:00+00,-93.30553248,45.04847784,DASLT2  ,364
468,2021/01/27 13:25:00+00,-93.23715551,44.95264966,THEFT   ,418
469,2021/01/27 13:40:00+00,-93.27971,44.94292,BIKETF  ,493
470,2021/01/27 15:04:00+00,-93.29563,44.96271,TMVP    ,152
471,2021/01/27 16:50:00+00,-93.23428,44.94837,BIKETF  ,233
472,2021/01/27 17:26:00+00,-93.23933371,44.96185421,TMVP    ,24
473,2021/01/27 20:17:00+00,-93.23966581,44.96275084,BURGD   ,24
474,2021/01/26 09:24:00+00,-93.22325876,44.93325948,TMVP    ,426
475,2021/01/27 21:09:00+00,-93.26133529,44.94267033,THEFT   ,439
476,2021/01/28 08:28:00+00,-93.26121067,44.99502432,THFTSW  ,40
477,2021/01/28 10:04:00+00,-93.28804768,44.95463813,BIKETF  ,361
478,2021/01/28 14:40:00+00,-93.23037773,44.98694969,THEFT   ,50
479,2021/01/28 15:05:00+00,-93.28701023,44.92410009,BURGD   ,255
480,2021/01/28 16:16:00+00,-93.27133727,45.0177014,TMVP    ,220
481,2021/01/28 17:18:00+00,-93.27030258,44.94750847,THEFT   ,288
482,2021/01/28 22:15:00+00,-93.24735,44.93592,THEFT   ,163
483,2021/01/26 03:43:00+00,-93.28673916,44.9618048,ASLT3   ,85
484,2021/01/28 13:47:00+00,-93.25500518,44.95283952,BURGD   ,259
485,2021/01/27 14:44:00+00,-93.27237593,44.97563254,SHOPLF  ,88
486,2021/01/28 07:26:00+00,-93.21786713,44.92786888,TMVP    ,81
487,2021/01/28 08:45:00+00,-93.25950751,44.97882129,TFMV    ,179
488,2021/01/28 09:28:00+00,-93.29563817,45.00205892,THEFT   ,316
489,2021/01/28 10:00:00+00,-93.25889495,45.00198358,TMVP    ,72
490,2021/01/29 07:15:00+00,-93.21427495,44.97188715,BURGB   ,245
491,2021/01/29 14:08:00+00,-93.28302135,44.94747481,ASLT2   ,32
492,2021/01/30 14:00:00+00,-93.2516688,45.01316173,AUTOTH  ,202
493,2021/01/30 11:31:00+00,-93.2113691,44.91445114,TFMV    ,269
494,2021/01/30 15:35:00+00,-93.25238817,44.92603188,BURGD   ,226
495,2021/01/30 17:50:00+00,-93.2956041,45.02126793,ROBPAG  ,377
496,2021/01/30 20:41:00+00,-93.26897813,44.96005182,TMVP    ,188
497,2021/01/30 20:05:00+00,-93.25111591,44.96003306,BURGD   ,124
498,2021/01/30 20:17:00+00,-93.31590154,44.9983691,ASLT2   ,236
499,2021/01/30 21:11:00+00,-93.30951063,45.01233951,DASTR   ,170
500,2021/01/30 23:15:00+00,-93.20499233,44.91978766,AUTOTH  ,436
501,2021/01/30 23:39:00+00,-93.2893173,45.02303274,BURGD   ,64
502,2021/01/31 00:33:00+00,-93.30196157,45.02313083,THEFT   ,286
503,2021/01/31 05:52:00+00,-93.30572093,45.01773639,AUTOTH  ,99
504,2021/01/31 04:08:00+00,-93.28830779,44.90417928,BURGB   ,8
505,2021/01/31 08:00:00+00,-93.25372449,45.00198818,AUTOTH  ,394
506,2021/01/31 09:42:00+00,-93.2764758,44.98566823,BURGD   ,211
507,2021/01/31 10:02:00+00,-93.26916765,44.89546317,BURGD   ,98
508,2021/01/31 10:00:00+00,-93.29575,44.94837,AUTOTH  ,51
509,2021/01/31 10:24:00+00,-93.24485196,44.9572173,AUTOTH  ,488
510,2021/01/31 15:56:00+00,-93.29875015,45.01317576,BURGB   ,73
511,2021/01/31 13:17:00+00,-93.28224766,44.94292538,AUTOTH  ,493
512,2021/01/31 15:37:00+00,-93.26522,44.94835,THEFT   ,398
513,2021/01/31 16:00:00+00,-93.22283192,44.96975782,BURGD   ,228
514,2021/01/31 16:25:00+00,-93.24143329,44.98145779,BURGD   ,351
515,2021/01/31 18:26:00+00,-93.20762328,44.94758062,BURGD   ,116
516,2021/01/31 21:07:00+00,-93.21921931,44.92059183,SHOPLF  ,218
517,2021/01/31 20:09:00+00,-93.28801715,44.96002038,BURGB   ,324
518,2021/01/31 19:19:00+00,-93.22883412,45.00363907,SHOPLF  ,84
519,2021/01/31 19:30:00+00,-93.22479655,44.97360851,CSCR    ,375
520,2021/02/01 02:41:00+00,-93.2344821,44.97868889,AUTOTH  ,435
521,2021/01/31 22:25:00+00,-93.314603,45.00332346,BURGD   ,454
522,2021/02/01 00:47:00+00,-93.24725864,44.96717526,AUTOTH  ,314
523,2021/01/31 23:47:00+00,-93.26255,44.9627,AUTOTH  ,203
524,2021/02/01 02:11:00+00,-93.2107897,44.94834439,ROBPAG  ,116
525,2021/02/01 00:19:00+00,-93.23167136,44.98337091,AUTOTH  ,212
526,2021/02/01 01:04:00+00,-93.26164,44.96985,AUTOTH  ,126
527,2021/02/01 02:01:00+00,-93.28829116,44.90579745,BURGB   ,8
528,2021/02/01 02:10:00+00,-93.28810737,44.94748459,BURGB   ,257
529,2021/02/01 03:56:00+00,-93.28803756,44.95643679,ROBPER  ,326
530,2021/02/01 08:08:00+00,-93.31632582,44.91514188,AUTOTH  ,251
531,2021/02/01 10:49:00+00,-93.271486,44.96005068,BURGB   ,474
532,2021/02/01 09:01:00+00,-93.24871862,44.98758777,AUTOTH  ,216
533,2021/02/01 11:16:00+00,-93.21017864,44.94925354,AUTOTH  ,116
534,2021/02/01 13:58:00+00,-93.2765804,44.96331994,AUTOTH  ,209
535,2021/02/01 14:18:00+00,-93.23071131,45.02679381,TMVP    ,35
536,2021/01/29 09:56:00+00,-93.29564279,44.99577858,BURGD   ,168
537,2021/01/30 10:18:00+00,-93.24099829,44.93501775,BURGD   ,55
538,2021/01/31 13:51:00+00,-93.29573677,44.94880987,BIKETF  ,51
539,2021/01/31 18:58:00+00,-93.29412,44.99198,TFMV    ,379
540,2021/01/20 13:59:00+00,-93.2717965,44.97736687,THEFT   ,358
541,2021/01/29 13:00:00+00,-93.24525601,44.98232443,BURGD   ,93
542,2021/02/01 08:00:00+00,-93.30696213,45.01052688,TFMV    ,260
543,2021/02/02 11:20:00+00,-93.25818703,44.96454128,DASLT2  ,282
544,2021/02/02 14:28:00+00,-93.25781317,44.96798747,DASTR   ,151
545,2021/02/02 15:23:00+00,-93.29062866,45.03223698,TFPER   ,268
546,2021/02/03 08:09:00+00,-93.24645581,45.01217562,THEFT   ,6
547,2021/02/03 06:01:00+00,-93.2778163,44.96789104,ROBBIZ  ,5
548,2021/02/03 05:53:00+00,-93.27409088,44.94406457,AUTOTH  ,41
549,2021/02/03 06:58:00+00,-93.24985245,44.91691153,TFMV    ,385
550,2021/02/03 06:21:00+00,-93.2340192,44.93411553,AUTOTH  ,346
551,2021/02/03 08:25:00+00,-93.27643103,44.9768075,BURGB   ,191
552,2021/02/03 07:15:00+00,-93.27960819,44.96000889,AUTOTH  ,407
553,2021/02/03 07:48:00+00,-93.21650763,44.90628291,AUTOTH  ,184
554,2021/02/03 09:06:00+00,-93.21007753,44.91142132,TFMV    ,269
555,2021/02/03 12:33:00+00,-93.30820808,44.9978569,BURGD   ,367
556,2021/02/03 11:20:00+00,-93.24170511,44.96401122,BURGB   ,230
557,2021/02/03 12:08:00+00,-93.30102326,44.90060287,TMVP    ,373
558,2021/02/03 13:07:00+00,-93.23457891,45.01773601,TMVP    ,120
559,2021/02/03 12:41:00+00,-93.29453014,44.94211651,TMVP    ,2
560,2021/02/03 12:37:00+00,-93.29188,44.95374,TMVP    ,183
561,2021/02/03 13:00:00+00,-93.29691588,44.99083368,AUTOTH  ,379
562,2021/02/03 18:06:00+00,-93.28806046,44.95284304,BURGB   ,304
563,2021/02/03 13:19:00+00,-93.28338,45.00591,AUTOTH  ,490
564,2021/02/03 14:00:00+00,-93.26823369,44.9987034,BIKETF  ,78
565,2021/02/03 14:14:00+00,-93.31333825,45.01415454,TFMV    ,330
566,2021/02/03 13:02:00+00,-93.25950751,44.97882129,THEFT   ,179
567,2021/02/03 15:30:00+00,-93.2573201,45.01108306,TMVP    ,135
568,2021/02/03 16:10:00+00,-93.24865948,44.97081881,AUTOTH  ,403
569,2021/02/03 18:15:00+00,-93.301891,45.00688979,BURGB   ,178
570,2021/02/03 17:46:00+00,-93.23331,44.99148,THEFT   ,221
571,2021/02/03 17:41:00+00,-93.30426148,45.04846377,DASLT2  ,364
572,2021/02/03 19:22:00+00,-93.24738317,44.94213373,AUTOTH  ,14
573,2021/02/03 22:40:00+00,-93.29305945,45.01043723,DASLT3  ,401
574,2021/02/03 20:28:00+00,-93.23274628,44.98315821,AUTOTH  ,212
575,2021/02/03 21:59:00+00,-93.24736,45.00691,AUTOTH  ,252
576,2021/02/04 00:32:00+00,-93.23460561,44.98196400000001,BURGD   ,212
577,2021/02/04 04:26:00+00,-93.31207322,45.01595399,DASTR   ,330
578,2021/02/04 05:53:00+00,-93.22942814,45.02137078,AUTOTH  ,222
579,2021/02/04 06:42:00+00,-93.30681829,44.89251565,BURGD   ,38
580,2021/01/06 10:26:00+00,-93.27128944,44.97583563,ASLT2   ,88
581,2021/02/02 11:39:00+00,-93.30336,44.95,TMVP    ,104
582,2021/02/02 11:55:00+00,-93.27237593,44.97563254,SHOPLF  ,88
583,2021/02/02 12:03:00+00,-93.28757164,45.04300202,THFTSW  ,20
584,2021/02/02 12:38:00+00,-93.21930819,44.97260866,TFMV    ,200
585,2021/02/02 12:54:00+00,-93.29052,44.96443,TFMV    ,248
586,2021/02/02 16:26:00+00,-93.21992346,44.92604177,TMVP    ,81
587,2021/02/02 20:23:00+00,-93.22692634,44.98482326,TMVP    ,442
588,2021/02/02 22:31:00+00,-93.27359806,44.98530585,TFMV    ,108
589,2021/02/03 07:58:00+00,-93.26502133,44.93145005,TFMV    ,382
590,2021/02/03 08:40:00+00,-93.21946,44.92514,TFMV    ,81
591,2021/02/03 09:06:00+00,-93.25497084,44.95644126,TFMV    ,259
592,2021/02/03 09:12:00+00,-93.28444158,44.92049597,TMVP    ,391
593,2021/02/03 13:37:00+00,-93.22054857,44.96949537,TFMV    ,29
594,2021/02/03 19:04:00+00,-93.26583963,44.97352012,TFMV    ,289
595,2021/02/19 15:18:00+00,-93.2589253,44.96091759,AUTOTH  ,282
596,2021/02/19 00:03:00+00,-93.29182119,45.00024507,AUTOTH  ,125
597,2021/02/22 07:17:00+00,-93.21528606,44.95106526,BURGD   ,7
598,2021/02/23 17:27:00+00,-93.28655,45.02574,AUTOTH  ,206
599,2021/02/24 02:30:00+00,-93.26776,44.94835,ASLT2   ,118
600,2021/02/24 05:18:00+00,-93.24867734,44.94565083,AUTOTH  ,69
601,2021/02/24 06:25:00+00,-93.24486821,44.9470436,AUTOTH  ,69
602,2021/02/24 08:13:00+00,-93.23592519,44.96530353,TFMV    ,186
603,2021/02/24 08:25:00+00,-93.2812965,44.9564296,TMVP    ,428
604,2021/02/24 08:00:00+00,-93.2745667,44.97529036,AUTOTH  ,457
605,2021/02/24 10:00:00+00,-93.2879891,44.99968546,ASLT2   ,468
606,2021/02/24 13:31:00+00,-93.2778161,44.96938053,BURGD   ,5
607,2021/02/24 14:00:00+00,-93.31334064,44.99607737,AUTOTH  ,470
608,2021/02/24 13:23:00+00,-93.24310345,44.91609593,TFMV    ,4
609,2021/02/24 16:49:00+00,-93.26768105,44.95462876,TMVP    ,479
610,2021/02/24 14:55:00+00,-93.25239436,44.93321661,AUTOTH  ,223
611,2021/02/24 18:20:00+00,-93.31928241,45.04106828,BURGD   ,381
612,2021/02/24 14:50:00+00,-93.29936426,45.00170272,AUTOTH  ,57
613,2021/02/24 15:52:00+00,-93.22883412,45.00363907,THEFT   ,84
614,2021/02/24 16:01:00+00,-93.27210247,44.99937132,TBLDG   ,309
615,2021/02/24 15:30:00+00,-93.26755214,44.93506544,TMVP    ,412
616,2021/02/24 16:10:00+00,-93.25314102,44.94836708,ROBPAG  ,136
617,2021/02/24 16:49:00+00,-93.31053496,45.00535671,AUTOTH  ,158
618,2021/02/24 16:20:00+00,-93.27147198,44.93865924,THEFT   ,140
619,2021/02/24 18:18:00+00,-93.31462014,44.99608711,TMVP    ,470
620,2021/02/24 19:18:00+00,-93.2842981,44.94748065,ASLT2   ,32
621,2021/02/25 00:12:00+00,-93.26109707,44.96136352,ROBPAG  ,203
622,2021/02/24 19:03:00+00,-93.29438258,44.95912149,ASLT2   ,18
623,2021/02/24 17:11:00+00,-93.28413789,45.01309420000001,TFMV    ,374
624,2021/02/24 17:47:00+00,-93.25745051,44.9350435,DASLT2  ,277
625,2021/02/24 18:30:00+00,-93.21913098,44.93871896,TMVP    ,109
626,2021/02/24 19:54:00+00,-93.26108,44.96271,THEFT   ,203
627,2021/02/24 19:54:00+00,-93.28302135,44.94747481,TMVP    ,32
628,2021/02/25 01:13:00+00,-93.23232234,44.90442665,ASLT2   ,58
629,2021/02/24 22:14:00+00,-93.26255,44.9627,ASLT2   ,203
630,2021/02/24 22:39:00+00,-93.2476225,44.97037639,AUTOTH  ,403
631,2021/02/24 23:56:00+00,-93.2778163,44.96789104,ROBPER  ,5
632,2021/02/25 02:18:00+00,-93.31461932,44.99790677,AUTOTH  ,236
633,2021/02/25 05:30:00+00,-93.25611556,44.96272054,BURGB   ,1
634,2021/02/25 05:46:00+00,-93.29838599,44.9386021,TFMV    ,263
635,2021/02/25 06:07:00+00,-93.27023285,44.92060378,AUTOTH  ,287
636,2021/02/25 07:20:00+00,-93.25409474,44.89369393,AUTOTH  ,162
637,2021/02/25 08:15:00+00,-93.22634417,44.95197687,TFMV    ,458
638,2021/02/25 09:15:00+00,-93.24986439,44.92778685,AUTOTH  ,226
639,2021/02/25 10:06:00+00,-93.24977327,45.00379213,BURGB   ,148
640,2021/02/25 11:20:00+00,-93.27760082,44.98816666,AUTOTH  ,211
641,2021/02/25 12:30:00+00,-93.29636314,44.94925537,CSCR    ,51
642,2021/02/25 17:55:00+00,-93.28934307,44.95284788,MURDR   ,304
643,2021/02/25 17:30:00+00,-93.29322627,45.03250300000001,DASLT2  ,150
644,2021/02/23 10:49:00+00,-93.28935,44.95004,TFMV    ,257
645,2021/02/23 13:27:00+00,-93.27377326,44.97622224,TFMV    ,88
646,2021/02/23 13:30:00+00,-93.24822829,44.98932847,TFMV    ,216
647,2021/02/23 14:25:00+00,-93.27066,44.97879,THEFT   ,358
648,2021/02/23 16:22:00+00,-93.31822014,44.91244302,TFMV    ,251
649,2021/02/23 18:00:00+00,-93.2501143,44.98813929,TMVP    ,91
650,2021/02/23 21:07:00+00,-93.23514707,44.94837171,THEFT   ,233
651,2021/02/24 08:28:00+00,-93.23519596,44.97133899,TFMV    ,481
652,2021/02/24 08:43:00+00,-93.28941139,44.94567322,TFMV    ,347
653,2021/02/24 08:51:00+00,-93.27251,44.97439,TFMV    ,88
654,2021/02/24 10:34:00+00,-93.24865948,44.97081881,TMVP    ,403
655,2021/02/24 17:34:00+00,-93.2473508,45.01152310000001,THEFT   ,6
656,2021/02/24 19:03:00+00,-93.22479655,44.97360851,TMVP    ,375
657,2021/02/25 07:56:00+00,-93.26691212,45.00198497,TMVP    ,388
658,2021/02/23 14:50:00+00,-93.29404265,45.04479895,TMVP    ,281
659,2021/02/25 09:50:00+00,-93.23863,44.94836,TFMV    ,159
660,2021/02/25 10:43:00+00,-93.27415644,44.91515618,TMVP    ,335
661,2021/02/02 14:34:00+00,-93.26527248,44.99870309,BURGD   ,388
662,2021/02/05 10:52:00+00,-93.22949361,44.97365785,BURGD   ,68
663,2021/02/05 14:53:00+00,-93.2981965,44.98336371,AUTOTH  ,114
664,2021/02/05 16:05:00+00,-93.29786418,45.04118133,AUTOTH  ,450
665,2021/02/05 21:19:00+00,-93.21146038,45.00119992,AUTOTH  ,95
666,2021/02/05 22:19:00+00,-93.2781088,44.89307444,THEFT   ,283
667,2021/02/06 10:30:00+00,-93.29636314,44.94925537,ASLT2   ,51
668,2021/02/06 09:00:00+00,-93.25135795,44.98540621,DASTR   ,319
669,2021/02/06 10:26:00+00,-93.21626788,44.97139491,AUTOTH  ,245
670,2021/02/06 10:28:00+00,-93.2835968,44.97399160000001,TFMV    ,271
671,2021/02/06 12:27:00+00,-93.2456088,45.00642928,DASLT2  ,252
672,2021/02/06 12:40:00+00,-93.22994319,44.98783242,AUTOTH  ,50
673,2021/02/06 14:25:00+00,-93.31718442,45.02137902,AUTOTH  ,131
674,2021/02/06 11:30:00+00,-93.2631021,45.00690356,THEFT   ,155
675,2021/02/06 13:24:00+00,-93.27342211,44.97543284,BURGB   ,457
676,2021/02/06 12:17:00+00,-93.29831682,45.03246022,AUTOTH  ,444
677,2021/02/06 13:02:00+00,-93.2622948,44.99790048,AUTOTH  ,429
678,2021/02/06 15:15:00+00,-93.29693,44.95913,ROBPAG  ,18
679,2021/02/06 17:23:00+00,-93.28562106,44.93860185,CARJCK  ,301
680,2021/02/06 19:38:00+00,-93.24606,44.93593,ASLT2   ,163
681,2021/02/06 14:55:00+00,-93.2745023,44.97191314,AUTOTH  ,265
682,2021/02/06 15:41:00+00,-93.29798519,44.95286437,THEFT   ,139
683,2021/02/06 16:43:00+00,-93.30541865,44.97978087,AUTOTH  ,210
684,2021/02/06 17:30:00+00,-93.2808366,44.96932761,AUTOTH  ,317
685,2021/02/06 19:16:00+00,-93.28445,44.91959,AUTOTH  ,391
686,2021/02/06 21:46:00+00,-93.25753378,44.9546318,AUTOTH  ,259
687,2021/02/06 21:38:00+00,-93.2378487,44.98132317,AUTOTH  ,483
688,2021/02/06 22:16:00+00,-93.23478757,44.9794524,AUTOTH  ,19
689,2021/02/06 23:32:00+00,-93.24727,44.96773,CARJCK  ,314
690,2021/02/07 00:45:00+00,-93.25498841,44.95463336,ROBPAG  ,259
691,2021/02/07 01:54:00+00,-93.31461,45.00915,AUTOTH  ,400
692,2021/02/07 05:38:00+00,-93.26257942,44.95822156,AUTOTH  ,473
693,2021/02/07 04:11:00+00,-93.28132162,44.95284396,AUTOTH  ,165
694,2021/02/07 04:32:00+00,-93.26259001,44.95642799,ASLT2   ,473
695,2021/02/07 08:39:00+00,-93.28763199,45.04661921,AUTOTH  ,427
696,2021/02/07 13:29:00+00,-93.27149314,44.95642768,BURGB   ,474
697,2021/02/07 12:21:00+00,-93.28420238,44.96000991,BURGD   ,201
698,2021/02/07 11:50:00+00,-93.26766409,44.95823502,AUTOTH  ,188
699,2021/02/07 13:25:00+00,-93.28304209,44.94254043,TMVP    ,138
700,2021/02/07 15:02:00+00,-93.30955561,45.02137059,THEFT   ,441
701,2021/02/05 09:20:00+00,-93.25869,44.98718,THEFT   ,405
702,2021/02/05 11:32:00+00,-93.26583963,44.97352012,TFMV    ,289
